genre,band_name,album_name,album_release_date,album_id
death metal,Northern Genocide,The Point of No Return,2024-03-01,6WPVHmKqH5Jmzm49VMLsND
death metal,Northern Genocide,"Genesis, Vol. 666",2019-08-30,3XmufcSi4Ia5RsKWx0HpYT
death metal,My Autumn,Back to the Future,2015-04-12,7KCLTaWoPbIX2WVmJNPv1c
death metal,My Autumn,Oblivion Era,2011-10-24,3ZlGy2gy8MGOPnG4ajEqGZ
death metal,My Autumn,The Lost Meridian,2009-10-27,4qpeNQ716lpFcbrXSS15qr
death metal,My Autumn,Без Паники,2014-01-02,3qm1vs5AgT9rx1hx4lTCxM
death metal,Orpheus Omega,Wear Your Sins,2023-08-01,1fdVUImQwQdnkh44O4VOCn
death metal,Orpheus Omega,Resillusion,2013-05-04,6jJ75T4A3SQalXDBtmOIpH
death metal,Orpheus Omega,Bleed the Way,2011-02-18,4DmScXQjNmVfB2hMm65QTU
death metal,Buried Realm,Buried Realm,2022-06-03,0sgFFqKC1RxUMzCR2kmF9L
death metal,Buried Realm,Embodiment of the Divine,2020-07-24,6n7MqGyKZ7ktZ0Tz8Kyuz3
death metal,Buried Realm,The Ichor Carcinoma,2017-09-29,0fIVhPMem4PzAVxXk5ZCcd
death metal,Pronostic,Chaotic Upheaval,2023-05-12,2JcJAnlM7vdPHIGt1bBJFn
death metal,Pronostic,Deviated Inner Spectrum,2016-08-30,2Y99IFxfILlfUpEa0PsZuY
death metal,Pronostic,An Atomic Decision,2016-01-10,20gptF2bi5V6E61a7ikv3X
death metal,World Under Blood,Tactical,2011-07-29,63U1puGy2hzdORw44FDncl
death metal,Hollenthon,With Vilest Worms to Dwell,,60pSTN12C0LPaNzmg7Ma00
death metal,Hollenthon,Opus Magnum,,6C2TnDPS3RoVtDO15s5Wh3
death metal,Hollenthon,Domus Mundi,,0vsK80FaQv1dTboxCrMp0g
death metal,Moonshade,As We Set The Skies Ablaze,2022-07-22,1y4HmKB1cudGKzuPs7nrdi
death metal,Moonshade,Sun Dethroned,2018-10-26,7h8jWMGltDiorLkid5Vz9P
death metal,Moonshade,Dream | Oblivion,2015-03-18,0uZmUVN9kkQ5upNLKdiDxX
death metal,Ghosts Of Atlantis,Riddles of the Sycophants,2023-10-27,7Ec1nnkJe77EuCsj0jqYX1
death metal,Ghosts Of Atlantis,3.6.2.4,2021-03-26,5O6RXs6VeaXphvvrRi7hHH
death metal,Shadecrown,Solitarian,2021-09-17,66xupchKxjGI4LcE8dOMG5
death metal,Shadecrown,Riven,2019-10-11,6eSP7XhPSFH4YClbrV8Ize
death metal,Shadecrown,Agonia,2016-10-21,29e3ixUKzD4F3YLnAd4DUP
death metal,Midnight Realm,Engineering the Apocalypse,2023-07-21,10qoDPGcXMaXUOD4rISuPM
death metal,Sympuls-E,Immensity,2022-10-10,1z8Fq84QewNoAHmSGnXjBz
death metal,Sympuls-E,Mirror City,2017-10-02,6sZOYmgDEcnKKCHTc2sSnC
death metal,Sympuls-E,Solarstorm,2015-05-06,3bLpXC1e8zGjqvUFOLulmZ
death metal,Sympuls-E,Разрушая преграды,2012-07-06,1OdzU3bGCWUoa6TBbtYBUs
death metal,Hypermass,Empyrean,2023-03-07,64ADtY927FydBvvpOjHlJ3
death metal,Gardenian,Sindustries,2000-10-31,6788wiXxNXKoVy9JtTBlIx
death metal,Gardenian,Two feet stand,,6wPlAaj4j64dv2fuuPpeo2
death metal,Meadows End,The Grand Antiquation,2019-03-08,742itl4vhRDPtUQOEyBAkZ
death metal,Meadows End,Sojourn,2016-02-29,0xjzdkvL1T8QcFDiTF6ZW4
death metal,Meadows End,The Sufferwell,2014-06-13,42ebV5NhvVVCxczsoc1n8J
death metal,Meadows End,Ode to Quietus,2010-12-09,7bcn0gGF2E5oNaPIw19ZJ8
death metal,Crepuscle,Heavenly Skies,2019-10-11,5r92AfFVUBouu8EufSkx8a
death metal,Crepuscle,Draconian Winter,2014-08-12,19ksBxwR9USvkqA9AGJjLS
death metal,Black Therapy,Onward,2022-06-10,3HKME4jasP1JS6IVAQeowX
death metal,Black Therapy,Echoes of Dying Memories,2019-03-15,0pGjZ67gh7XDVa203xY09x
death metal,Black Therapy,"In the Embrace of Sorrow, I Smile",2016-12-02,5QedbCWMFAaP1wEMqn4Nn9
death metal,Black Therapy,Symptoms of a Common Sickness,2013-04-01,1aB2380MV9xcEQxvhIflf2
death metal,Euphoreon,Ends of the Earth,2018-04-20,6qklVUH8l1E12tUx4pnqYj
death metal,Euphoreon,Euphoreon,2011-04-30,3IHCd4lnx4gbNuvw5yoXci
death metal,Essence of Datum,RADIKAL RATS,2023-10-06,3NhiSd5xRPnWfEbAB0rFMo
death metal,Essence of Datum,Spellcrying Machine,2019-08-30,7JpL2RA6Q5fnLSEmIkAH7N
death metal,Essence of Datum,Nevermore,2017-06-20,1zbb6fStDVEv9rXILW7L52
death metal,Essence of Datum,Event Horizon,2013-11-20,71GIPQ1LKEIFVYY2HK66qe
death metal,Embodiment,Palingenesis,2020-04-24,7G7kB107DwWJaRDUcKxxj4
death metal,Embodiment,Embodiment,2015-05-18,2R1A0BNx2BswMtjSXtjcgs
death metal,In Element,Victory Or Defeat,2022-09-30,6DCkEQwnzU0AR2Um0IjwEU
death metal,In Element,Act of Stamina,2020-07-24,5zbeQYQPPTJM0duR7zATwP
death metal,In Element,Lyra,2018-05-25,3zvuaBYrgXXwrk7fwubdGG
death metal,In Element,Evolution: Begins In Chaos,2005-10-25,0SFyfYQGM3YaQMOi2m7DXJ
death metal,Bleak Flesh,"... and Save Us from Silence, The Instrumental",2020-01-27,7q583nQoNut1kpXvwDnQS6
death metal,Bleak Flesh,... And Save Us from Silence,2019-08-06,5P7wOfM0E7Bm0k950zps1y
death metal,Bleak Flesh,Overcoming Reality,2017-04-10,5NEvpgnXJOnwF7i9nTXL8D
death metal,Bleak Flesh,Transcendence,2014-07-19,4LBQqMpr0wbUXbYz89hfB7
death metal,Bleak Flesh,Reduced to Nothingness,2023-06-15,7lnvzL17xX5DwMKqnqEf1j
death metal,The Last King,The New Age,2021-07-02,11Urc3lxZPukIcYk8XNMtb
death metal,The Last King,II,2018-04-20,6wH2e0CjoCwCMzhMewmNCS
death metal,The Last King,The Last King,2016-07-29,05lXxhbiaztmghqDp0HdbB
death metal,Gone in April,Shards of Light,2019-09-06,6Ctk7xaUUsvaMirrbgZeBP
death metal,Gone in April,Threads of Existence,2016-02-12,0idfuGWD8FtYgmZcqj6Uay
death metal,Hero's Fate ,Human Tides: Dynamis Energeia,2018-09-01,2YCb5q51gbDJjhbkRngBJk
death metal,Hero's Fate ,Human Tides: Cosmos Ex Chaos,2015-04-30,2mXm0Ai0I4tQkztq3Nbr4y
death metal,Hero's Fate ,Human Tides: Black Light Inception,2015-03-19,0lN0sZ1arkxDZ99HuC162A
death metal,Silence Lies Fear,Shadows of the Wasteland,2018-03-20,4PifvZwv4zHt0Hq3VsWY0z
death metal,Silence Lies Fear,Future: The Return,2015-06-14,3k1guKZVxBkD8JMA65qljA
death metal,Silence Lies Fear,The Storm Looming Ahead,2012-11-24,0Yv47sx1ReaSYDWV2tLW8O
death metal,Wastewalker,Lowborn,2020-05-12,6z1v3wLAODtQeEiIL9phGb
death metal,Wastewalker,Funeral Winds,2016-11-08,3gTOMKJcmt6ifSqaMk7xsH
death metal,Neberu,Point Zero,2016-10-21,354APts56Qj2OtHE2Rcean
death metal,Neberu,Impulsions,2013-12-24,1kylbPsS5IE1UUcfH6VDid
death metal,Divinity,Ready Set Go!,2021-11-05,4jOCINfRZTbcSiblJcrqyu
death metal,Divinity,Impossible,2016-04-19,2iS4OgQI6XcegUZbpQqUaa
death metal,Divinity,Projeto Paralelo,2010-01-01,2HqHiUXBtB0RDkbNxViP6L
death metal,Divinity,Sovereignty,2023-09-29,6FoJ8tjtSh3IdDinPS7ie0
death metal,Souldrainer,Departure,2022-12-09,5BzytZuDJpNOWE2H9qRTLR
death metal,Souldrainer,Architect,2014-05-23,05g8HLAmDGb7odqH0p28k8
death metal,Souldrainer,Heaven's Gate,2011-11-25,2fFMlBp5H2XpIQa7Rz5H4k
death metal,Souldrainer,Reborn,2007-05-18,2IWQx0L0UxYQM1HmtBrDWi
death metal,Neverus,Burdens of the Earth,2023-04-21,6afYn39YuCJ7ltVwoEArZB
death metal,Monumentum Damnati,In the Tomb of a Forgotten King,2020-03-30,0SobsycWDCitrzySmx9LYz
death metal,Ephemerald,Between the Glimpses of Hope,2021-02-19,2qiKzOqq2mCL4IzDNGBZvL
death metal,Darkest Horizon,Aenigmata,2018-10-05,5xPxx0bPj2yeLatf2L89bp
death metal,Darkest Horizon,The Grand Continuum,2014-07-12,3uHnYfCnMcn3WIiDRPcIFt
death metal,Darkest Horizon,The Raven Cult,2020-06-20,3PCD1Y4dxMG9xhSP6K3BNz
death metal,Blind Stare,The Dividing Line,2012-08-21,74ytYkAIh8yufy0uqELZ4T
death metal,Blind Stare,Symphony of Delusions,2005-05-13,2PqPlFQ8pXry7JLz236IfB
death metal,Fallen Joy,The Reborn,2023-06-30,60wvkZ2Ad9ajl9QeDD0QTu
death metal,Fallen Joy,Inner Supremacy,2013-11-30,5WHpXxrNXjtsa2s4MBOPH2
death metal,Ulthima,Symphony of the Night,2021-03-19,4mzqHMSfTr15c0CaDsgxAF
death metal,The Fading,Till Life Do Us Part,2015-12-29,2jixyQaGKblVWvXXjGFBiL
death metal,The Fading,In Sin We'll Find Salvation,2009-07-31,30drwULAHpzncfFg64dQh7
death metal,Dawn of Tears,Act III: The Dying Eve,2013-10-31,6ual7h0db423himYJMyGfC
death metal,Nawabs of Destruction,Rising Vengeance,2020-04-01,706vR0HhTk81JOfOMtsCya
death metal,Time to Face Destiny,Desolated,2016-10-14,0BkkGlk8UoFeOHHulzbw33
death metal,Neperia,Ptesmata - The Orchestrals,2022-11-03,438Tje10ZaB3p7AccWXfT9
death metal,Neperia,Ptesmata,2022-06-02,4tJWD8sk5Bef99fEW8qqhX
death metal,Neperia,Drawing New Worlds,2018-02-15,5fviige0btTbQf2hZQ6T8W
death metal,Mechanical god creation,The New Chapter,2019-03-29,3s5VW1BFg7AXRY8naSYQtx
death metal,Mechanical god creation,Artifact of Annihilation,,5vJnMvV8oL2rlow36SB4LN
death metal,Mechanical god creation,Cell XIII,,4imi5Knfu0aMMbtVIl2WPj
death metal,Darkest Path,Apostasy of Man,2014-08-26,0sNwkzYcQvYQu190g7n4g2
death metal,Veuliah,Chaotic Genesis,2013-12-07,4HskYKIewyd44rQ6HMKpip
death metal,Veuliah,Deep Visions of Unreality,2005-05-31,6If2PYM1HE4WemvSAoi44X
death metal,Daedius,Of Chaos And Resurgence,2018-09-24,0JYwk1QxRFm6tdhLZWUPi8
death metal,Harasai,Psychotic Kingdom,2013-04-26,5jNCTCCA1zm39nyK991dcV
death metal,Nepumuc,The Bridgeway Meadows,2019-09-13,7buJllVjbR2yvXaQFy2aUd
death metal,Nepumuc,Horizoned Isles,2017-11-30,0yGlaP4zBuPjudbZXohYtg
death metal,Heaven Ablaze,Proclamation Armageddon,2008-08-09,0rCC3U6RaKo71rYhIdXX4T
death metal,Incarnation,Romantyczność,2016-04-25,6poOI5u04jqUj93ts0Ppy6
death metal,Era of ephemeris,Among the stars,2019-06-28,2BIQ98Ed0uVw4eRy4unxby
death metal,Anoreksi,Rise of Infinity,2011-09-15,1btTgLniXjnmFP5ciD1VZp
death metal,Zombie Corpse Autopsy,The Great Chain of Slaughter,2008-06-06,5wXB3CxovtttSgiqTpsroa
death metal,Subliminal,האורגינל - מיקסטייפ,2021-12-08,1N2jFS1M5PPR1dN5NVkGjG
death metal,Subliminal,צבע לחיים,,1yVwEXuTqOtnho7xFo03eQ
death metal,Subliminal,היצירה שלי,2012-04-01,2czcK5nCTgRdVPuBJDTPF8
death metal,Subliminal,Jew-Niversal,,11wzju0kRqytqgEVNQxn0B
death metal,Subliminal,בדיוק כשחשבתם שהכל נגמר,,3HiMfrKI0myaIqnCHpjXOq
death metal,Subliminal,Tact Allstars,2004-01-01,4w51BDeVLbWNwqudMRrc1Y
death metal,Subliminal,האור והצל,2002-01-01,1808jaqoDobITkIUwi534l
death metal,Subliminal,האור מציון,2001-01-01,1knDScF81p5QGoMWgdcOvd
death metal,Fading Aeon,The Voices Within,2021-12-10,6c7KMZRf5XXLIUvyp2mAQ1
death metal,Fading Aeon,A Warrior's Tale,2019-01-04,2A8wcZM7lkLGgvA3JsW2m4
death metal,Neverborne,Self Destruct Syndrome,2012-04-30,2d2zcxyiA4NGXumJuu0rk8
death metal,Burn In Silence,Angel Maker,2000-10-10,4M94Wo4IHP4MCt7iptxflQ
death metal,Eva Can't,Gravatum,2017-07-14,01TcfDdC5nUakbBTdJKft2
death metal,Eva Can't,Hinthial,2014-04-11,0r2MppmP272q7lfrWztrOx
death metal,Eva Can't,Inabisso,2012-11-30,4dKCsUmZcNpsyrcyVtf0NM
death metal,Red Descending,Kingdoms,2011-08-19,48myl6RlK6UoKgYBdTEkuh
death metal,Red Descending,Where Dreams Come to Die,2008-01-01,2r19KkYW54qGgqBH4BFAcR
death metal,Isle of the Cross,Excelsis,2020-02-21,0XLdFClKBlLp5m8UwUFxTb
death metal,Yrzen,Trialvòd,2023-12-01,0GIO3xAynex7h7S9mnZJqz
death metal,Yrzen,Fimmròt,2013-05-16,4Y53nRHWXy6lUIs2Sv7tmc
death metal,Syndemic,Annihilate the I,2017-08-18,4yZiLOLnT0nIaLEsGwIsTF
death metal,Syndemic,For Those in Desperation,2014-05-08,0fg9XBfmgny3o5q1YNyRac
death metal,Khrysaor,Chaos,2015-12-19,1LSUTd6ev4yLAIlQM17AzP
death metal,Haiduk,Diabolica,2021-09-21,6j6jLY8wCYKT3SAVJf3mPt
death metal,Haiduk,Exomancer,2018-10-17,2rZkINRWOF7pHc2ki57nLH
death metal,Haiduk,Demonicon,2015-09-09,37HdheyHu30QvObih4qfPT
death metal,Haiduk,Spellbook,2012-07-18,7qaAt2X5GSsIA80d5DwFSH
death metal,Haiduk,Plagueswept,2011-06-11,6UDB5RTPVGxgcOzYhDbOMK
death metal,The Flaying,Where The Viaduct Looms,2021-11-26,2EG2v4spiRrWdRhbWVfgGi
death metal,The Flaying,American Head,2020-09-11,2s79HMasjZVNXwoqXTe1X2
death metal,The Flaying,Deap Lips,2020-03-13,2KfmtW1AJ0lYrOff2qG0vR
death metal,The Flaying,King's Mouth,2019-07-19,7hL8XIh5UPgxNAuA7lVAM2
death metal,The Flaying,Seeing the Unseeable: The Complete Studio Recordings of the Flaming Lips 1986-1990,2018-06-29,0VdmRMRZtYL3yEj9Cm5bUJ
death metal,The Flaying,Oczy Mlody,2017-01-13,2Y7RnJMO4AUEcJ1PM7jaaO
death metal,The Flaying,Heady Nuggs 20 Years After Clouds Taste Metallic 1994-1997,2015-11-27,34OCrLxhIBsXYopijd5PmV
death metal,The Flaying,Imagene Peise - Atlas Eets Christmas,2014-11-28,2ZAO7FsXNRmygidCb2v8M3
death metal,The Flaying,With a Little Help from My Fwends,2014-11-03,5fuGVRP2s2U3nGZgwGw5kU
death metal,The Flaying,7 Skies H3,2014-06-23,4yAc82dfnMwosv11Jdan0N
death metal,The Flaying,Peace Sword,2013-11-04,0YlrRMbjDFKYhqxJ0LTv0V
death metal,The Flaying,The Terror,2013-03-29,060bx0v6yQVzHANHIc4SaV
death metal,The Flaying,The Flaming Lips & Heady Fwends,2012-06-25,53oIO7NEIJ3mzbqDMtuNAk
death metal,The Flaying,The Flaming Lips And Stardeath And White Dwarfs With Henry Rollins And Peaches Doing Dark Side Of The Moon,2009-12-22,5w6CyN2aEgajB8Gc6ylwvc
death metal,The Flaying,Embryonic,2009-10-09,4YznyQ3oHQEIlx9RRnzDJ7
death metal,The Flaying,Christmas on Mars,2008-11-07,4EyJRGvY9RUJK7LeJMZLhS
death metal,Warmouth,Pariah,2018-06-21,3Z1zsQxPZEYSSX4PGjDiOU
death metal,Trashcanned,Key To The Paradox,2010-05-15,28BLjppVOOQFmcRi7qKp8e
death metal,Trashcanned,Redemption,2007-09-01,1LJMEJdZhQJOGJrl7S8prp
death metal,Arcane Grail,Arya Marga,2010-01-01,1l8e0QmRNp0dqvHMwGqT8o
death metal,Solerrain,Fighting the Illusions,2012-06-14,5fEyST0uC57wSOkagPQTn3
death metal,Brutalody,Divine Right of Kings,2020-02-23,2UIYyVrd3nYdwiW2jtgfzI
death metal,Drops of Heart,Stargazers,2020-07-22,1NoFCb2nilYOC9aAMo68U1
death metal,Drops of Heart,New Hope,2014-12-22,5pE8Qb9tiNA3r2UwRAlj56
death metal,Drops of Heart,Truth Of The Closed Eyes,2010-01-08,00a5U3bdID8ozwBnJUK1OH
death metal,Drops of Heart,Interlacing of Worlds,2019-05-16,0ClHX9VAnnibftOufvoBv1
death metal,Echovirus,Invictus,2010-03-15,3BU0TBYsAC8MN7bi4oQSo2
death metal,Slaves of the Prison,Deathward,2017-05-22,2Vr7Zdhv3AFelDqnGWNf2r
death metal,The World Within,From the Ashes of a Wasteland,2018-06-16,1RMKOktluUPBezLRsnmXvf
death metal,Subliminal Crusher,Darketype,2016-04-15,5EtYHYNGkgRGVkwx8l3mCW
death metal,Subliminal Crusher,Newmanity,2013-01-21,1hjMCGb9h9yBmcfzjcjeqc
death metal,Subliminal Crusher,Antithesis,2005-08-01,0LqpHXqh9YpJ8NAcTJUs18
death metal,Geoda,Here and Now,2019-06-07,7oN9pOl9I7o58i44z60hTV
death metal,Geoda,Firebreak,2014-10-06,6Foa9aVAca1nIt9n1wey1O
death metal,Crowheart,Sins,2021-11-01,3DnxcEKyk1VUHRk8iERuUh
death metal,Crowheart,The Frailty of Men,2017-07-10,05PoBHLeSrFiT6hfqITShs
death metal,Immorium,This Too Shall Pass,2020-07-31,0u0pnxDQEZC1Fekbt24Z0Z
death metal,Immorium,Universum,2015-04-21,7LOTUB6oKMxmlHdbtFEtpa
death metal,Ignition Code,Newtek Lie,2012-03-17,6ThBogh33R9qDbUugi3zAS
death metal,Dysnomia,A Queda do Céu,2022-07-11,033jJNLCIKeG19BEdLXYWc
death metal,Dysnomia,Anagnorisis,2018-01-01,5DQkknAHLjud26yVPenGNf
death metal,Dysnomia,Proselyte,2016-01-13,5sUT6EDG17xmGY5pG7dynu
death metal,Seal of Solomon,I the King,2014-03-10,10eXYrmqGkqs2vGbFwAjw7
death metal,Dawn Of Dementia,Immolation Of Avernis,2018-06-24,54gmPnNwD64mwUhbiOS86Y
death metal,Broken Mirrors,The Universal Disease,2012-02-06,4ntCg3jial6bAzZAhMIlEN
death metal,Broken Mirrors,Ghost Ship Sworn Enemy,2014-02-03,3MDCp5IH31xQPJtYVqEY40
death metal,Crimson Falls,Downpours of Disapproval,2013-09-06,3QQ5pJcTSSCRJEf90Trkff
death metal,Crimson Falls,The True Face Of Human Nature,2011-01-14,3xdQ3Eh6faJoIRqrjkp9J0
death metal,September Murder,He Who Invokes Decadence,2013-06-18,71U4pZBHyE4IVbl8TiDB7c
death metal,September Murder,Agony in Flesh,2009-02-20,5qeTTUCiw3ZQ1yK4eVlKBH
death metal,Creinium,Hallucinosis,2016-07-01,697lv4wCKJQudY2LkWYAck
death metal,Thy Bleeding Skies,Seconds of Immortality,2014-11-01,3FjpOxiyFaVmTfBzQSDtpT
death metal,Thy Bleeding Skies,Autumn Souls,2011-05-02,0ujDGsNk89WItnS69IDjmm
death metal,Suffocate the Skies,Heathenwulf,2020-10-07,07hrOXhQehFzMaOjvQpkZd
death metal,Enforsaken,Sinner Intuiton,2021-07-09,2W24tX1CheKBv4YhHev8i0
death metal,Enforsaken,The Forever Endeavor,2004-07-13,2Mi4rWEmQpTmDQp9ZUKDDx
death metal,Enforsaken,Embraced by Misery,2001-06-01,7eQBbFAZtFVWbehos4G1Hl
death metal,Journey Into Darkness,Infinite Universe Infinite Death,2021-09-10,2qPLxJGBdmqUprTSPZm53f
death metal,Journey Into Darkness,Multitudes of Emptiness,2020-07-28,4BVcxcQgna1LMWodc1j5Av
death metal,Journey Into Darkness,Life Is a near Death Experience,1996-01-23,7KuVcoqUJcPO1m6VwoFYHr
death metal,Unreal Overflows,Latent,2018-02-10,5qvzHxPmk39VsGjBZrL8E0
death metal,Unreal Overflows,Architecture of Incomprehension,2009-08-15,0HCjVcaTQBVf3icIWjMpKs
death metal,Unreal Overflows,Gallaecian Metal Compilation,2007-02-10,6vt179XEraE0qpiYG5vbub
death metal,The last hangmen,Servants of Justice,2013-08-09,4nU3WkuyoSTnwWbXflmTAs
death metal,The last hangmen,Executing Empires,2013-08-09,11EvHyyiZc7wvrtjy3kZQ0
death metal,Qliphoth,Soul Aridity,2019-09-19,7czfpDEorUi3sBxRjOBmt5
death metal,The Morphean,Mechanical,2014-05-27,6XzqWTyom6fzOfOfvqHQfT
death metal,Starwraith,Autumn,2020-11-13,5oaQQhmRVlynLdi6ldQpMD
death metal,Starwraith,StormBorn,2019-06-21,1bo0v6q6uWNEodXnPVNWuN
death metal,Dichotomy,Paradigms,2013-08-14,1bn5uxV97HJ9FsMSQvAGT5
death metal,Out Of Yesteryear,Mass,2013-06-24,38cxcCSuXBf1xFyjcp9xZ2
death metal,Out Of Yesteryear,The Blackness,2010-11-25,64kDVrVO84pv87ar6I8x8k
death metal,NÉMESIS,Shade of a soul´s reflection,2017-10-02,5ht7oGa51UllLxpwgFhfp4
death metal,NÉMESIS,Symphony of the Damned,2016-10-26,08Jd4ROQgV2yVjK4XLqOx9
death metal,Vagrant,I Can't Make a Friend 1965 - 1968,2011-01-25,1ssnUJa8FWYAJMDcPIHGkU
death metal,Silent Line,Death and Perspective,2021-02-27,1KM5AWGdgZrlMsn5Vkzdke
death metal,Silent Line,Shattered Shores,2015-10-21,0Ejz5YFZyZx2akka76pxpq
death metal,Silent Line,Born of a Dying Star,2012-07-15,0APCSFrUMNrKpwZ4fIjjGP
death metal,Silent Line,One Body Blade,2010-01-01,45OGRWXARgRLLYAFK1KjsF
death metal,Escutcheon,Battle Order,2009-01-20,5kkjKkk4b7dmpvtCpXfwJd
death metal,Nox Aeterna,Subject 17,2023-09-29,37yV69el1g7CetBybQ9ve9
death metal,Nox Aeterna,Aurora Borealis,2018-04-28,7xSVkG2k9xronJoxzI6t2B
death metal,Nox Aeterna,The Desperation Deal,2015-02-28,5S5ml0YSvU07m3dlayQaGo
death metal,CRYOGEN,Continuum,2013-11-19,3R876D3gJvLeRttEejFtSh
death metal,CRYOGEN,Psalms of Deceit,2012-07-03,3WV9WLlr1GKV4qMPPcQ2IN
death metal,CRYOGEN,Horizonte de sucesos,2011-07-27,5Ro33l0X49id5IRgCIsoTK
death metal,CRYOGEN,Embryon: Tercer Acto,,3jBi1sGcAsiEM1FhZvvswl
death metal,CRYOGEN,Premonition,2005-01-01,30bGRQEyLZaZXa13cfaKdb
death metal,The Few Against Many,Sot,2010-02-01,7MTh6cZtQPp2S3hnV67EBF
death metal,Miles to Perdition,2084,2020-04-03,1cfO80aynDLF1JrTFQcyio
death metal,Miles to Perdition,Blasphemous Rhapsody,2014-05-27,7hbndfgLHJWV8SEkWCdlSs
death metal,Miles to Perdition,Vengeance,2010-10-23,3e2QnON65kebM4JQMlCkyU
death metal,The Battle Within,The Midst of Perdition,2012-03-26,4pd9tt1X10Qja1tOaRH1jl
death metal,Descend Into Nothingness,Darkened Reality,2003-09-02,3QtMp21s24BbjpgpJw81vH
death metal,Advent of Bedlam,Human Portal Phenomenon,2018-05-04,3GulJYoZD97R5X3Il1JiPP
death metal,Advent of Bedlam,Flesh Over God,2012-02-29,0IjbHYgVw48uo8mUSoUfnF
death metal,Advent of Bedlam,Behold the Chaos,2010-07-31,3CeXB2xlt4jO249D84Lz4l
death metal,Elarmir,"Come, Feel, Action",2018-07-06,6qW9QoWwMIo0xSIQv8sJ63
death metal,Elarmir,Human Wisdom,2015-09-18,64XxeOnmspikKtQlsTxek0
death metal,Castrum,Mysterious yet Unwearied,,1cldhBbaAmmyTqQru8vERB
death metal,Castrum,Hatenourisher,,70UJsWw33RT9i9ayltQNEd
death metal,Castrum,Festival Pjesme I Graševine - Kutjevo 2013,2013-05-21,67wojaSrhABqMuHCnsN002
death metal,Darkemist,Entrainment,2013-11-07,2JXxheqHVt4MnFsqvTyXBa
death metal,Darkemist,Relief,2008-06-02,7sL6yOlPBZiTseiPmkbthv
death metal,Cyclic Enigma,Afterfall,2016-12-24,7q77JOtIz90pmwu9IA45LS
death metal,Aletheian,Dying Vine,2005-07-01,5CE5zXScNM3jSaxXdh46yE
death metal,Aletheian,Apolutrosis,2003-07-01,6exQUQsqzvzvUGAFeaya3f
death metal,Massive Slavery,Global Enslavement,2010-04-04,1tszHSJxW5qIw7LYO14p1o
death metal,Divine Insanity,Akka,2018-05-11,7IdjClS3aKPpyv8B6u39Iv
death metal,Obsidieth,In Loss Of All,2009-06-11,1o5djzjoddn6I7Nlg2Pd1V
death metal,Mourning Caress,"Deep Wounds, Bright Scars",2012-05-16,7evyGkEEUpy77bKFl1MoFz
death metal,Nocturnal Curse,Empyrean,2020-04-17,3EM7I53IxGnwUc0Q4LLFy8
death metal,Disquiet,Instigate to Annihilate,2022-05-06,00tD04IAYbp22zg3rHPXwI
death metal,Disquiet,The Condemnation,2016-01-29,0DWjsbulmLhF4HjUSnQz8U
death metal,Disquiet,Scars of Undying Grief,2012-01-14,0Tm4iaPLYMQ01o3WxEoh4s
death metal,Akurion,Come Forth to Me,2020-04-10,44ASU3ZqojwXkPxWGwJePw
death metal,Incarnia,Proclamation,2010-08-03,0vir1GnBRPe8SNYKtwfEIW
death metal,Diesear,BloodRed Inferno,2019-04-12,0mFKzyHORfPEc2AvOfmkmM
death metal,Drearyym,Precursions,2018-01-22,5qhBjCVJp5XvsBsOxZWasL
death metal,Perfidious Doom,The Illusion Within Creation,2008-01-01,0nX8Jh3rVaB2n9PLnDEpbK
death metal,Moments Till Fall,Truth Favors The Brave,2016-05-27,2fYBKlEZ2xPFuasdHeMn8f
death metal,Moments Till Fall,Heart of Helen,2013-04-30,1QhPTqaUNfQRDO3V3edSBD
death metal,PitchBlack,All White,2022-04-09,1hyq1E8QKj8fOAdoC2lc7Z
death metal,PitchBlack,All Black,2019-07-13,5auoIMLntD5vCE5PIKubAU
death metal,PitchBlack,Graveyard.,2019-03-28,6F6n661XpuUJKK2KgeNUDB
death metal,PitchBlack,All or Nothing,2017-12-02,7bKSCCx5bNfVLt9tw2xJBA
death metal,Deviant Syndrome,66 Ways to Redemption,2013-10-01,2XlqKTxDx3Sd11V7EoMscR
death metal,Deviant Syndrome,Inflicted Deviations,2011-01-28,2zd1bdY1e5Y9PO72AgoacJ
death metal,Vornagar,The Bleeding Holocaust,2005-08-18,5zZUtG8a8ZN4RNwvu53OV2
death metal,Winterbreed,A Weary Fading Soul,,12M3HBThyIbRpLjJ90Vrb6
death metal,Nothnegal,Decadence,2012-11-11,2IhweFSLiYirosGe7WcRs7
death metal,NightMyHeaven,Across The Dark Side,2016-04-15,1adAgsm7IZ1HNvZCYv6eoO
death metal,NightMyHeaven,Nightology,2009-12-01,20eDgCrPSgL0DhSadYNbGA
death metal,InHuman,InHuman,2021-02-26,5sd6aXfu0dDQwrb0YMFBzI
death metal,Prosper or Perish,Shroud of Serpents,2022-07-29,1vPiXfAH0QynPS53nsPdx6
death metal,Prosper or Perish,Invoke the Tempest,2015-02-06,439vBMUxvoP5yARVBg5q0l
death metal,Silent Opera,Immortal Beauty,2011-11-07,0hjuzEw121CsbC1El8yAMZ
death metal,Black Forest,Dream,2018-03-03,0E4GKLkJ0HB7rChAjcV3Eq
death metal,The Seer,Prologue,2014-04-10,35wwuyjlgK9ZgS330N54EJ
death metal,EMERGING FROM THE COCOON,Lucifugous Moth,2015-12-31,1rCU1ymq3jWeVGcTpYQojv
